Date,PetroChina Company Limited,China Mobile Limited,Tencent Holdings Limited,General Electric Company,Apple Inc.,Walmart Inc.,LVMH Moët Hennessy (SE),ASML Holding N.V.,Siemens Aktiengesellschaft
2010-02-01,4.819484233856201,36.637733459472656,27.045827865600586,71.55821990966797,5.895309925079346,39.31990432739258,60.68937683105469,22.13958168029785,40.624088287353516
2010-02-02,4.863497257232666,36.98082733154297,27.218454360961914,74.20034790039062,5.929518222808838,39.32726287841797,62.04346466064453,22.520580291748047,41.27981948852539
2010-02-03,5.02304744720459,37.495460510253906,28.848876953125,73.45175170898438,6.031544208526611,39.900733947753906,62.311241149902344,22.61063575744629,40.88637924194336
2010-02-04,4.907510757446289,36.564205169677734,28.043258666992188,70.63346099853516,5.814175605773926,38.9449348449707,59.64129638671875,21.495344161987305,39.37507629394531
2010-02-05,4.621422290802002,36.19660186767578,26.547109603881836,69.53253936767578,5.917410850524902,39.29785919189453,57.27736282348633,21.529979705810547,38.51325225830078
2010-02-08,4.544399261474609,37.0788459777832,26.35529136657715,68.69586944580078,5.876842498779297,38.915531158447266,58.317806243896484,21.18361473083496,39.44560241699219
2010-02-09,4.64893102645874,37.25040054321289,25.894939422607422,68.69586944580078,5.939511299133301,39.15080642700195,58.94512939453125,21.800142288208008,39.710426330566406
2010-02-10,4.681942462921143,36.73574447631836,26.62383460998535,69.09220123291016,5.90711784362793,39.14345932006836,59.534183502197266,21.81399917602539,39.7230339050293
2010-02-11,4.775470733642578,37.39743423461914,27.813081741333008,69.44449615478516,6.014589786529541,39.02581787109375,59.35060119628906,21.883270263671875,39.767181396484375
2010-02-12,4.736958026885986,37.103355407714844,28.426889419555664,68.47572326660156,6.0663580894470215,38.89348220825195,58.46316146850586,21.78628921508789,39.1807861328125
2010-02-17,4.83048677444458,37.61799621582031,29.04069709777832,71.11785888671875,6.132054805755615,39.74634552001953,60.199764251708984,21.99410629272461,40.542728424072266
2010-02-18,4.7919745445251465,37.56898498535156,28.599519729614258,71.5141830444336,6.143558025360107,39.31255340576172,60.89592361450195,22.22963523864746,41.09127426147461
2010-02-19,4.67643928527832,36.51518630981445,27.371912002563477,71.20591735839844,6.10541296005249,39.32726287841797,60.857688903808594,22.028743743896484,41.19846725463867
2010-02-22,4.813981056213379,37.39743423461914,28.65706443786621,71.55821990966797,6.067570686340332,39.57722854614258,61.263160705566406,22.181142807006836,40.98408889770508
2010-02-23,4.857995510101318,37.740535736083984,29.079055786132812,70.23712921142578,5.965850353240967,39.42283248901367,60.436920166015625,21.356794357299805,40.2337646484375
2010-02-24,4.753461837768555,37.54448699951172,28.77215576171875,70.9857406616211,6.074836254119873,39.643394470214844,60.2073974609375,21.481487274169922,40.46075439453125
2010-02-25,4.69294548034668,37.47096252441406,28.65706443786621,70.54264068603516,6.115405559539795,39.81250762939453,58.723262786865234,21.273670196533203,39.29428482055664
2010-02-26,4.769968509674072,37.54448699951172,29.19414710998535,71.16297912597656,6.1947221755981445,39.75368118286133,60.89592361450195,21.356794357299805,39.71673583984375
2010-03-01,4.868999004364014,37.88758087158203,29.731224060058594,70.45401000976562,6.327020645141602,39.62869644165039,62.533077239990234,21.848634719848633,40.83906936645508
2010-03-02,4.907510757446289,37.495460510253906,30.28748893737793,70.45401000976562,6.32278299331665,39.40077209472656,63.588836669921875,22.804595947265625,41.557865142822266
2010-03-03,4.91301155090332,36.58871078491211,30.498483657836914,71.03004455566406,6.337313175201416,39.45225143432617,64.59099578857422,23.081693649291992,42.37124252319336
2010-03-04,4.824985980987549,35.70647048950195,29.385961532592773,71.3845443725586,6.379093647003174,39.67280578613281,64.26969909667969,22.860013961791992,41.89834213256836
2010-03-05,4.91301155090332,35.75547790527344,30.364215850830078,72.44796752929688,6.628553867340088,39.80515670776367,66.53414916992188,23.42112922668457,42.535179138183594
2010-03-08,5.0505547523498535,36.245628356933594,30.843746185302734,72.0935287475586,6.63248872756958,39.81250762939453,65.71559143066406,23.802127838134766,42.289276123046875
2010-03-09,5.0505547523498535,36.29463195800781,30.632755279541016,73.06835174560547,6.75177001953125,39.74634552001953,65.55492401123047,23.587379455566406,42.276668548583984
2010-03-10,5.056056499481201,36.34365463256836,31.361650466918945,73.156982421875,6.806868076324463,39.65243148803711,66.11339569091797,23.892183303833008,42.736942291259766
2010-03-11,5.061557769775391,36.93180847167969,31.304101943969727,73.0240478515625,6.826848983764648,39.903831481933594,65.60850524902344,23.885257720947266,42.38385009765625
2010-03-12,5.089066982269287,36.98082733154297,30.920475006103516,75.50540924072266,6.860152244567871,39.852054595947266,66.10575103759766,23.8575439453125,43.11526107788086
2010-03-15,4.973531246185303,36.784767150878906,32.12890625,76.61319732666016,6.776595115661621,40.97589874267578,65.54728698730469,23.199459075927734,42.686500549316406
2010-03-16,4.924015522003174,36.784767150878906,31.78363800048828,80.06945037841797,6.7950615882873535,41.397342681884766,66.35821533203125,23.68436050415039,43.92863845825195
2010-03-17,5.03955078125,37.005340576171875,31.80282211303711,79.93650817871094,6.785070419311523,41.345584869384766,65.7920913696289,23.90603256225586,45.33470916748047
2010-03-18,5.006542205810547,37.44645309448242,30.05731201171875,80.60118103027344,6.801116466522217,41.360374450683594,66.69480895996094,23.580455780029297,45.24013137817383
2010-03-19,5.072561264038086,37.51997375488281,29.923046112060547,80.06945037841797,6.728457450866699,40.9167594909668,66.26641082763672,23.289506912231445,44.94377899169922
2010-03-22,4.935018539428711,36.882789611816406,29.884679794311523,80.06945037841797,6.804144859313965,41.1237907409668,66.41175842285156,23.899099349975586,44.918556213378906
2010-03-23,4.929516792297363,36.8582763671875,30.34503173828125,81.2215347290039,6.91343355178833,41.32341384887695,66.97022247314453,24.522567749023438,45.27796173095703
2010-03-24,4.924015522003174,36.80927658081055,30.364215850830078,81.75322723388672,6.9440107345581055,41.094200134277344,66.6412582397461,24.12771224975586,45.36623001098633
2010-03-25,4.852494239807129,36.417171478271484,30.28748893737793,81.08857727050781,6.861664295196533,41.11638259887695,66.94728088378906,24.33552360534668,46.50117874145508
2010-03-26,4.813981056213379,36.73574447631836,30.325851440429688,81.26583099365234,6.99033260345459,41.042442321777344,66.7101058959961,24.65886878967285,46.217437744140625
2010-03-29,4.891005992889404,36.93180847167969,30.594388961791992,81.53165435791016,7.035438537597656,41.21250915527344,67.01612091064453,24.833457946777344,46.92362594604492
2010-03-30,4.973531246185303,36.90730285644531,30.21076202392578,81.08857727050781,7.140186309814453,41.33821487426758,66.47296142578125,24.554113388061523,46.08502197265625
2010-03-31,4.995537757873535,36.61322021484375,29.884679794311523,80.64544677734375,7.114453315734863,41.10898971557617,66.20520782470703,24.721725463867188,46.75339126586914
2010-04-01,5.0835652351379395,37.02983474731445,29.55859375,81.2215347290039,7.14382266998291,41.02765655517578,67.7811508178711,24.896305084228516,47.755924224853516
2010-04-07,5.171592712402344,37.44645309448242,29.923046112060547,81.97479248046875,7.283990383148193,40.87239074707031,66.1593246459961,25.063905715942383,47.32716751098633
2010-04-08,5.127580165863037,38.10813903808594,30.268306732177734,82.24065399169922,7.264313697814941,40.94633483886719,64.98882293701172,24.770601272583008,46.72186279296875
2010-04-09,5.254117965698242,38.867855072021484,30.958839416503906,82.06341552734375,7.320018768310547,40.717124938964844,67.62049865722656,25.112794876098633,47.18844985961914
2010-04-12,5.248615741729736,38.524757385253906,30.997203826904297,82.90531921386719,7.335155010223389,40.680152893066406,67.8958969116211,25.0429630279541,47.15061569213867
2010-04-13,5.171592712402344,38.96587371826172,30.767026901245117,83.9687728881836,7.339391231536865,40.45834732055664,68.89043426513672,25.133747100830078,46.40660095214844
2010-04-14,5.138582229614258,39.2354621887207,30.862930297851562,85.74121856689453,7.438088417053223,40.399192810058594,69.15055084228516,24.47031021118164,46.29941177368164
2010-04-15,5.177093982696533,39.52953338623047,30.57520866394043,86.40585327148438,7.535871505737305,40.02211380004883,69.25000762939453,24.393489837646484,46.0976448059082
2010-04-16,5.177093982696533,38.67179489135742,30.402576446533203,84.05740356445312,7.489855766296387,40.007328033447266,66.96257019042969,24.16303253173828,44.84920120239258
2010-04-19,5.006542205810547,38.05913162231445,29.8463134765625,83.92446899414062,7.479864597320557,40.21434783935547,66.3428955078125,24.253826141357422,45.410369873046875
2010-04-20,5.0835652351379395,39.30896759033203,30.05731201171875,84.19033813476562,7.404787063598633,40.31047821044922,67.45218658447266,25.022008895874023,46.58313751220703
2010-04-21,5.078063488006592,38.69630432128906,30.15321922302246,84.32324981689453,7.847697734832764,40.27349853515625,67.01612091064453,24.805517196655273,46.07872009277344
2010-04-22,5.0340495109558105,38.524757385253906,30.28748893737793,83.9687728881836,8.067188262939453,40.28830337524414,66.68714904785156,24.924236297607422,45.013145446777344
2010-04-23,4.990036487579346,38.500244140625,31.05474853515625,84.50049591064453,8.19918155670166,40.317874908447266,68.064208984375,24.889324188232422,45.92109680175781
2010-04-26,5.078063488006592,38.867855072021484,31.534282684326172,85.5196533203125,8.158917427062988,39.95557403564453,69.13525390625,24.833457946777344,47.74331283569336
2010-04-27,5.006542205810547,38.57376480102539,30.824565887451172,82.86100006103516,7.933072566986084,39.95557403564453,66.0216064453125,23.485628128051758,46.04719924926758
2010-04-28,4.946023464202881,38.25517654418945,30.51766586303711,83.9687728881836,7.919752597808838,39.63764953613281,65.08826446533203,23.059633255004883,45.385154724121094
2010-04-29,4.907510757446289,37.64251708984375,30.690296173095703,86.361572265625,8.13288402557373,39.704185485839844,66.50355529785156,23.269140243530273,45.97153854370117
2010-04-30,5.006542205810547,37.86307144165039,31.342470169067383,83.5699691772461,7.90431022644043,39.659828186035156,66.43470001220703,22.8082275390625,46.87318801879883
2010-05-03,4.940520286560059,37.56898498535156,31.534282684326172,85.34241485595703,8.063554763793945,39.733768463134766,66.7713394165039,23.241209030151367,46.08502197265625
2010-05-04,4.946023464202881,37.54448699951172,31.74527359008789,82.32929992675781,7.8313493728637695,39.94078063964844,64.42269897460938,22.51491928100586,44.69157409667969
2010-05-05,4.7974772453308105,37.0788459777832,30.824010848999023,80.20238494873047,7.749911308288574,40.495304107666016,64.26969909667969,21.816570281982422,44.63482666015625
2010-05-06,4.780971527099609,37.5576286315918,29.768394470214844,76.70183563232422,7.455042839050293,39.35668182373047,64.00192260742188,21.250898361206055,44.61591339111328
2010-05-07,4.769968509674072,37.157814025878906,29.17340850830078,74.7964859008789,7.1404900550842285,38.74301528930664,60.827091217041016,20.67824935913086,43.033294677734375
2010-05-10,4.907510757446289,38.03240966796875,29.595659255981445,79.93650817871094,7.689364910125732,38.876094818115234,66.96257019042969,22.054006576538086,46.34354782104492
2010-05-11,4.824985980987549,37.75753402709961,29.595659255981445,79.75928497314453,7.765958786010742,38.787376403808594,67.49810028076172,21.53023910522461,47.28302764892578
2010-05-12,4.824985980987549,37.80751037597656,29.03905487060547,81.70893096923828,7.9345855712890625,39.02756118774414,69.74726104736328,22.193679809570312,48.07748794555664
2010-05-13,4.902009010314941,37.85749053955078,30.497730255126953,79.98084259033203,7.821662425994873,38.96805953979492,70.11447143554688,21.376605987548828,49.11784362792969
2010-05-14,4.819484233856201,37.207786560058594,30.977556228637695,78.16405487060547,7.684218406677246,38.759849548339844,67.36803436279297,20.894739151000977,46.633583068847656
2010-05-17,4.67643928527832,36.932926177978516,29.595659255981445,77.8095932006836,7.696323871612549,39.2134895324707,66.62596130371094,21.048376083374023,46.73446273803711
2010-05-18,4.687443733215332,37.482666015625,29.730005264282227,76.3473129272461,7.640017509460449,39.94227981567383,68.00301361083984,19.91704559326172,48.2036018371582
2010-05-19,4.571907997131348,37.157814025878906,29.096637725830078,76.48027038574219,7.518313884735107,39.44401550292969,65.91451263427734,20.12654685974121,46.87948989868164
2010-05-20,4.527893543243408,37.3077392578125,28.636001586914062,72.04920959472656,7.198010444641113,38.150047302246094,64.78821563720703,19.602781295776367,45.284263610839844
2010-05-24,4.555402755737305,37.082847595214844,28.3673038482666,70.94142150878906,7.470479965209961,37.92694854736328,64.35324096679688,19.567867279052734,44.584381103515625
2010-05-25,4.384849548339844,35.9583740234375,27.330881118774414,70.67556762695312,7.423858642578125,37.39150619506836,63.102684020996094,19.37232780456543,43.298118591308594
2010-05-26,4.50791072845459,36.35818862915039,28.520851135253906,70.94142150878906,7.390253067016602,37.198158264160156,65.30863952636719,19.232656478881836,44.66635513305664
2010-05-27,4.586212158203125,36.15827941894531,28.90471076965332,73.82162475585938,7.669987678527832,37.703853607177734,67.47575378417969,20.203369140625,46.312015533447266
2010-05-28,4.748407363891602,36.53310775756836,28.82793617248535,72.44796752929688,7.776856899261475,37.5997314453125,66.73784637451172,19.7354736328125,46.312015533447266
2010-05-31,4.770778656005859,36.83296203613281,28.82793617248535,,,,66.97085571289062,,46.67142105102539
2010-06-01,4.698071479797363,36.53310775756836,28.712772369384766,70.80852508544922,7.896437644958496,37.86745071411133,67.35923767089844,19.623735427856445,46.66510772705078
2010-06-02,4.664514064788818,36.55809020996094,29.135026931762695,72.44796752929688,7.990894317626953,38.46239471435547,67.87187957763672,20.44779396057129,46.58313751220703
2010-06-03,4.79315185546875,36.83296203613281,29.135026931762695,72.89109802246094,7.9657697677612305,38.46239471435547,69.20010375976562,20.7690372467041,47.20106506347656
2010-06-04,4.770778656005859,36.90792465209961,28.962289810180664,69.61209869384766,7.749006748199463,37.48073959350586,67.78644561767578,19.525968551635742,45.83912658691406
2010-06-07,4.619770526885986,37.032867431640625,28.19456672668457,68.28280639648438,7.5970258712768555,37.733604431152344,67.3747787475586,18.953319549560547,45.385154724121094
2010-06-08,4.630955219268799,37.607608795166016,27.58038902282715,68.59296417236328,7.548284530639648,37.76333236694336,67.49905395507812,19.428197860717773,45.74455261230469
2010-06-09,4.709257125854492,38.082393646240234,26.371227264404297,67.88400268554688,7.3627028465271,37.91950988769531,70.06230163574219,19.36534309387207,47.100181579589844
2010-06-10,4.737223148345947,38.45721435546875,24.451923370361328,69.47917175292969,7.584008693695068,38.09054946899414,70.9322509765625,20.37795639038086,48.014442443847656
2010-06-11,4.849081993103027,38.582157135009766,25.507545471191406,68.94744110107422,7.674833297729492,37.82282638549805,71.39053344726562,20.55953025817871,46.87948989868164
2010-06-14,4.916196823120117,38.53218078613281,25.23883819580078,68.19416046142578,7.698143482208252,38.10543441772461,71.52259826660156,20.98552703857422,48.77105712890625
2010-06-15,4.921789169311523,38.25730895996094,24.451923370361328,69.96658325195312,7.861926078796387,38.40287780761719,71.00993347167969,21.600074768066406,49.26286697387695
2010-06-17,4.927381992340088,38.582157135009766,23.991291046142578,70.9459457397461,8.230669021606445,38.23185348510742,72.43138885498047,21.655942916870117,48.84672546386719
2010-06-18,4.932974338531494,38.8320426940918,24.89336585998535,71.1242904663086,8.297271728515625,38.335968017578125,72.54011535644531,21.586111068725586,48.71431350708008
2010-06-21,5.156693935394287,39.431766510009766,25.373188018798828,71.79317474365234,8.17920207977295,37.941802978515625,75.01792907714844,21.45342254638672,49.956451416015625
2010-06-22,5.123134136199951,39.48174285888672,24.1832218170166,70.41082000732422,8.290610313415527,37.68897247314453,74.02371215820312,20.894739151000977,49.50247573852539
2010-06-23,5.089577674865723,39.83157730102539,23.97209930419922,68.62714385986328,8.203417778015137,37.7856559753418,73.23141479492188,21.020442962646484,48.745845794677734
2010-06-24,5.0336480140686035,39.65666580200195,24.240798950195312,67.24479675292969,8.143779754638672,37.205596923828125,71.49151611328125,20.580480575561523,47.41543197631836
2010-06-25,5.078390598297119,39.48174285888672,24.89336585998535,66.48672485351562,8.074148178100586,36.290889739990234,70.52059936523438,20.699199676513672,47.364994049072266
2010-06-28,4.994497299194336,39.3568000793457,24.98932647705078,66.88804626464844,8.122589111328125,36.863502502441406,72.44691467285156,20.46874237060547,48.23512268066406
2010-06-29,4.888232707977295,38.807064056396484,24.54789161682129,64.56925964355469,7.755359649658203,36.36524963378906,69.3166275024414,19.379314422607422,46.37507247924805
2010-06-30,4.905009746551514,39.08192825317383,25.046913146972656,64.30171966552734,7.61489200592041,35.74801254272461,69.75934600830078,19.183773040771484,46.67142105102539
2010-07-02,4.787558078765869,38.88201904296875,24.874170303344727,61.893760681152344,7.4759321212768555,35.69595718383789,65.96109008789062,19.609771728515625,45.22121047973633
2010-07-05,4.81552267074585,38.807064056396484,25.0277156829834,,,,66.0543212890625,,45.17707824707031
2010-07-06,4.893823623657227,38.95698547363281,25.833818435668945,62.295074462890625,7.527093410491943,36.119842529296875,68.13600158691406,20.028779983520508,45.47972106933594
2010-07-07,4.770778656005859,38.48220443725586,26.10252571105957,65.19355010986328,7.831045627593994,36.380126953125,67.73982238769531,20.657299041748047,45.83912658691406
2010-07-08,4.787558078765869,39.056941986083984,26.352035522460938,66.1300048828125,7.813488483428955,36.57347106933594,69.18458557128906,20.98552703857422,46.463348388671875
2010-07-09,4.899417877197266,39.45675277709961,26.678316116333008,66.66509246826172,7.8598103523254395,36.7593879699707,69.82926177978516,21.167098999023438,46.16699981689453
2010-07-12,4.927381992340088,39.70663070678711,26.63993263244629,66.5759048461914,7.789268493652344,37.27251052856445,69.42536926269531,21.153135299682617,46.75339126586914
2010-07-13,4.888232707977295,39.65666580200195,26.793474197387695,67.82447814941406,7.623061180114746,37.584861755371094,71.08759307861328,21.83751678466797,47.8189697265625
2010-07-14,4.905009746551514,39.556705474853516,26.56315803527832,67.77989196777344,7.651217460632324,37.443572998046875,70.91674041748047,22.305416107177734,48.09010314941406
2010-07-15,4.804337978363037,38.95698547363281,26.064136505126953,68.00284576416016,7.612465858459473,37.48819351196289,70.64484405517578,22.060989379882812,47.33977508544922
2010-07-16,4.798745155334473,38.50719451904297,26.56315803527832,64.88143157958984,7.5655412673950195,36.937870025634766,69.50304412841797,21.593093872070312,46.80382537841797
2010-07-19,4.731629371643066,38.55717468261719,26.793474197387695,65.19355010986328,7.434756755828857,36.82633590698242,68.58647918701172,21.900373458862305,46.17329788208008
2010-07-20,4.77637243270874,38.632144927978516,26.409610748291016,66.6205062866211,7.625787734985352,37.837703704833984,69.0214614868164,21.600074768066406,45.81391143798828
2010-07-21,4.8658599853515625,39.08192825317383,26.62073516845703,66.17457580566406,7.696928977966309,37.443572998046875,69.95356750488281,21.418506622314453,46.24266052246094
2010-07-22,4.905009746551514,39.206871032714844,26.313650131225586,67.82447814941406,7.841643810272217,37.82282638549805,72.43138885498047,22.102890014648438,47.92615509033203
2010-07-23,4.983310699462891,39.206871032714844,26.486385345458984,70.0540771484375,7.8694963455200195,38.425201416015625,73.09159088134766,22.424131393432617,48.1846809387207
2010-07-26,4.938568592071533,38.90700912475586,26.543962478637695,71.97154998779297,7.849515438079834,38.02362823486328,73.81398010253906,22.51491928100586,48.405364990234375
2010-07-27,5.000089168548584,39.381797790527344,27.44603729248047,72.1499252319336,7.994832992553711,37.89719009399414,71.66240692138672,22.305416107177734,48.455806732177734
2010-07-30,4.921789169311523,39.25684356689453,28.731971740722656,71.88236236572266,7.788057327270508,38.06824493408203,72.7187728881836,22.48000144958496,47.156917572021484
2010-08-04,5.050426483154297,40.58122253417969,29.42291831970215,73.4876708984375,7.961530685424805,38.373146057128906,73.92271423339844,22.961868286132812,48.47471618652344
2010-08-05,5.061613082885742,40.98103713989258,29.346147537231445,73.66604614257812,7.922778129577637,38.388023376464844,74.96355438232422,22.738393783569336,49.18090057373047
2010-08-11,4.905009746551514,41.03101348876953,28.540042877197266,70.00951385498047,7.574319362640381,38.16325378417969,72.37699890136719,20.14051628112793,47.55414581298828
2010-08-13,4.826708793640137,41.25592041015625,27.791513442993164,68.58255767822266,7.541322708129883,37.69949722290039,72.73429107666016,19.595800399780273,47.28934097290039
2010-08-19,4.888232707977295,40.85612106323242,28.578426361083984,68.00284576416016,7.564937114715576,37.44517517089844,72.70323181152344,20.308122634887695,46.64620590209961
2010-08-23,4.821115493774414,40.956058502197266,28.424882888793945,66.39755249023438,7.441417217254639,38.253013610839844,72.26825714111328,19.29550552368164,46.059810638427734
2010-08-24,4.765188217163086,40.131446838378906,27.158138275146484,64.9706039428711,7.263710021972656,38.3726921081543,71.24295806884766,18.506372451782227,45.09511184692383
2010-08-26,4.759593486785889,40.43129348754883,26.966215133666992,64.65841674804688,7.274302959442139,38.125858306884766,71.45268249511719,18.380666732788086,44.99422073364258
2010-08-27,4.726035118103027,40.78113555908203,27.062179565429688,65.59488677978516,7.314871311187744,38.148311614990234,71.20411682128906,18.19211196899414,45.555397033691406
2010-08-30,4.787558078765869,40.30635452270508,27.542001724243164,64.74763488769531,7.341513156890869,37.81169128417969,71.14973449707031,17.773101806640625,44.99422073364258
2010-08-31,4.720442295074463,39.556705474853516,27.31168556213379,64.56925964355469,7.359676361083984,37.5050163269043,71.28176879882812,17.27028465270996,45.2590446472168
2010-09-01,4.748407363891602,39.58168029785156,27.350074768066406,66.93267059326172,7.578560829162598,38.29790115356445,74.41206359863281,18.150209426879883,46.589447021484375
2010-09-02,4.798745155334473,39.85655975341797,27.234909057617188,67.55694580078125,7.63426399230957,38.7167854309082,74.9324951171875,18.520336151123047,46.43811798095703
2010-09-03,4.787558078765869,40.50627136230469,27.868284225463867,68.62714385986328,7.834076404571533,38.92622375488281,76.36168670654297,18.792695999145508,47.0560417175293
2010-09-06,4.81552267074585,40.63121795654297,29.000669479370117,,,,75.709228515625,,47.15061569213867
2010-09-07,4.860264778137207,40.98103713989258,28.94309425354004,68.85011291503906,7.8050127029418945,38.79158401489258,75.38298797607422,18.143220901489258,46.992984771728516
2010-09-08,4.815038681030273,39.431766510009766,28.636001586914062,70.00951385498047,7.959713459014893,38.76914978027344,76.44715118408203,18.234010696411133,47.510013580322266
2010-09-09,4.860625743865967,39.41497039794922,28.885513305664062,70.9459457397461,7.964254856109619,38.82898712158203,76.33837890625,18.541288375854492,47.825279235839844
2010-09-10,4.854928493499756,38.93149948120117,28.751163482666016,71.25810241699219,7.974547863006592,38.873870849609375,76.81221771240234,18.492401123046875,47.78745651245117
2010-09-13,4.9290056228637695,39.59309005737305,29.365345001220703,72.46208190917969,8.08444595336914,39.05337905883789,77.60448455810547,19.246623992919922,47.869415283203125
2010-09-14,4.9290056228637695,39.64396667480469,29.55727195739746,72.06072998046875,8.115324020385742,39.38996124267578,78.68416595458984,19.7354736328125,48.014442443847656
2010-09-15,4.923307418823242,39.567630767822266,29.480501174926758,72.86338806152344,8.180715560913086,39.53958511352539,78.5676498413086,19.672622680664062,47.78745651245117
2010-09-16,4.8720221519470215,39.59309005737305,29.67243003845215,72.9083023071289,8.372957229614258,39.756500244140625,78.5288314819336,19.812292098999023,49.193511962890625
2010-09-17,4.906210899353027,40.10200881958008,29.806777954101562,73.17786407470703,8.336628913879395,39.65178298950195,78.3346176147461,19.91704559326172,48.64496612548828
2010-09-20,4.917609691619873,40.4073371887207,30.267410278320312,74.34580993652344,8.574585914611816,40.048221588134766,81.01439666748047,20.301136016845703,49.74207305908203
2010-09-21,4.940402030944824,40.45822525024414,30.670467376708984,74.21104431152344,8.59093189239502,40.070674896240234,81.51925659179688,20.398910522460938,50.04473114013672
2010-09-22,4.963194370269775,40.61090087890625,30.229026794433594,74.12120819091797,8.71142292022705,40.25767517089844,79.65510559082031,20.08465003967285,48.651268005371094
2010-09-24,5.025874614715576,40.763587951660156,30.824010848999023,74.83993530273438,8.849778175354004,40.45216751098633,82.1795425415039,20.5385799407959,49.98798751831055
2010-09-27,5.088556289672852,40.916255950927734,32.37864685058594,73.80675506591797,8.814658164978027,40.00334930419922,80.8590316772461,20.32907485961914,49.08002471923828
2010-09-28,5.003082752227783,40.381900787353516,32.57058334350586,73.85166931152344,8.684477806091309,40.25767517089844,82.72323608398438,20.94362449645996,49.01066207885742
2010-09-29,5.105651378631592,40.61090087890625,32.34025955200195,73.49227142333984,8.699919700622559,39.90611267089844,82.95624542236328,21.292802810668945,48.91608428955078
2010-09-30,5.145539283752441,40.432777404785156,32.55138397216797,72.9981689453125,8.590328216552734,40.033267974853516,83.5776596069336,20.762054443359375,48.82149887084961
2010-10-04,5.430452823638916,40.86536407470703,33.08879470825195,72.3243179321289,8.435625076293945,40.070674896240234,82.1795425415039,20.817916870117188,47.64242935180664
2010-10-05,5.401961803436279,40.967132568359375,32.3018798828125,74.1661376953125,8.74744987487793,40.39232635498047,83.81067657470703,21.167098999023438,48.00812911987305
2010-10-06,5.413358211517334,41.6541633605957,32.68573760986328,75.9180908203125,8.75501823425293,40.81120681762695,85.24766540527344,20.713167190551758,48.99174880981445
